id,clee,codigo_act,nombre_act,per_ocu,cod_postal,cve_ent,entidad,cve_mun,municipio,cve_loc,localidad,latitud,longitud,actividad
6284372,02001315229001086001000000U9,315229,Confección en serie de otra ropa exterior de materiales textiles,251 y más personas,22780,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.841854,-116.60755,31-33
6372376,02002325610000042002008452S0,325610,"Fabricación de jabones, limpiadores y dentífricos",251 y más personas,21390,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.570282,-115.42298,31-33
6283093,02004326194000117000000415M0,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.53294,-116.9108,31-33
6285999,02003323119000146001000000U1,323119,Impresión de formas continuas y otros impresos,251 y más personas,21430,2,BAJA CALIFORNIA,3,Tecate,17,El Bajío,32.523163,-116.68955,31-33
156695,02004323119003443001000000U7,323119,Impresión de formas continuas y otros impresos,251 y más personas,22643,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.464951,-116.98904,31-33
6375721,02004326194000157000000000U6,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22250,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.444069,-116.87421,31-33
6285315,02004326194000327000018854M5,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22215,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.496246,-116.9022,31-33
6285291,02004326199000196000000000U3,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22660,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.469784,-116.93148,31-33
6705198,02004322210000197000011548S0,322210,Fabricación de envases de cartón,251 y más personas,22180,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.474773,-117.03509,31-33
6375669,02004326194000177000000466M4,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22244,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.454163,-116.8709,31-33
6282681,02004326194000217000000466S8,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22244,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.453732,-116.88067,31-33
6284720,02004326194000035001000000U4,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,21430,2,BAJA CALIFORNIA,3,Tecate,17,El Bajío,32.523064,-116.69094,31-33
6285788,02004326192000026001000000U7,326192,Fabricación de autopartes de plástico con y sin reforzamiento,251 y más personas,22244,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.452297,-116.88787,31-33
6286369,02004322210000041001000472S0,322210,Fabricación de envases de cartón,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.550407,-116.90725,31-33
6283095,02004322210000187000000472M1,322210,Fabricación de envases de cartón,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.531338,-116.91862,31-33
6286371,02002322210000011000000472S7,322210,Fabricación de envases de cartón,251 y más personas,21600,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.593964,-115.4193,31-33
6286012,02004326140000156001000000U1,326140,Fabricación de espumas y productos de poliestireno,251 y más personas,22330,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.464897,-116.80962,31-33
6283497,02002334110000027000000274M1,325999,Fabricación de otros productos químicos,251 y más personas,21740,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.668701,-115.3977,31-33
6283191,02002327213000017000011130M3,327213,Fabricación de envases y ampolletas de vidrio,251 y más personas,21614,2,BAJA CALIFORNIA,2,Mexicali,5009,FEVISA [Fábrica de Envases de Vidrio],32.528824,-115.4077,31-33
6283589,02002322122000027000000433M0,322122,Fabricación de papel a partir de pulpa,251 y más personas,21360,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.620846,-115.44669,31-33
6286885,02002322122000037000000433S9,322122,Fabricación de papel a partir de pulpa,251 y más personas,21600,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.648552,-115.35001,31-33
6284759,02001323119000786001000240M8,323119,Impresión de formas continuas y otros impresos,251 y más personas,22810,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.879009,-116.60612,31-33
6879710,02001323119001246001000240S2,323119,Impresión de formas continuas y otros impresos,251 y más personas,22832,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.844166,-116.58671,31-33
6286293,02002322210000166001000000U9,322210,Fabricación de envases de cartón,251 y más personas,21600,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.647934,-115.35214,31-33
6284678,02001315229000737000000000U8,323119,Impresión de formas continuas y otros impresos,251 y más personas,22790,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.815424,-116.59196,31-33
6283927,02004326120000035001000565M9,326120,"Fabricación de tubería y conexiones, y tubos para embalaje",251 y más personas,22644,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.459106,-116.9923,31-33
6375682,02004323119002427000000000U1,323119,Impresión de formas continuas y otros impresos,251 y más personas,22210,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.502682,-116.92319,31-33
156421,02004326220000076001000000U1,326220,Fabricación de bandas y mangueras de hule y de plástico,251 y más personas,22120,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.472103,-116.92744,31-33
6856152,02004323119004106001000000U9,323119,Impresión de formas continuas y otros impresos,251 y más personas,22215,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.496284,-116.91219,31-33
155515,02004326120000067000000000U2,326120,"Fabricación de tubería y conexiones, y tubos para embalaje",251 y más personas,22675,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.443184,-116.9893,31-33
6285791,02001326290000017000017409M4,326290,Fabricación de otros productos de hule,251 y más personas,22785,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.775373,-116.58584,31-33
129905,02004326140000126001000000U4,326150,Fabricación de espumas y productos de uretano,251 y más personas,22640,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.44408,-116.98605,31-33
6252723,02002324120000027000023076M2,324120,Fabricación de productos de asfalto,251 y más personas,21147,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.610069,-115.51471,31-33
6284507,02004323119002417000000000U2,323119,Impresión de formas continuas y otros impresos,251 y más personas,22525,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.496326,-117.09138,31-33
9392105,02002326140000077000000407S3,326140,Fabricación de espumas y productos de poliestireno,251 y más personas,21394,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.59483,-115.41865,31-33
6469361,02004326198000087000000000U6,326198,Fabricación de otros productos de plástico con reforzamiento,251 y más personas,22236,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.479912,-116.84991,31-33
111108,02004327910000066001000000U7,327910,Fabricación de productos abrasivos,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.551331,-116.90755,31-33
6283751,02002326194000027001000315M5,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,21600,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.599617,-115.40081,31-33
6286739,02004326194000196001000235M4,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22643,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.471699,-116.99162,31-33
6286003,02003325412000027002016074M0,325412,Fabricación de preparaciones farmacéuticas,251 y más personas,21430,2,BAJA CALIFORNIA,3,Tecate,17,El Bajío,32.522766,-116.68839,31-33
6711619,02004322299000516011000391S4,322210,Fabricación de envases de cartón,251 y más personas,22440,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.550377,-116.91479,31-33
6879604,02002327211000047000019768S4,327211,Fabricación de vidrio,251 y más personas,21229,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.669781,-115.409,31-33
6283499,02002327211000027000019768M6,327211,Fabricación de vidrio,251 y más personas,21210,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.668694,-115.41086,31-33
9154627,02004326120000087000024265S0,326120,"Fabricación de tubería y conexiones, y tubos para embalaje",251 y más personas,22330,2,BAJA CALIFORNIA,4,Tijuana,2017,Thomas Alva Edison [Parque Industrial],32.423374,-116.89462,31-33
6480437,02001323119001137000000000U3,323119,Impresión de formas continuas y otros impresos,251 y más personas,22890,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.844011,-116.5872,31-33
6856046,02004321920000397000000000U1,321920,Fabricación de productos para embalaje y envases de madera,251 y más personas,22226,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.470032,-116.92635,31-33
6286290,02002327123000011001000000U7,327122,Fabricación de azulejos y losetas no refractarias,251 y más personas,21620,2,BAJA CALIFORNIA,2,Mexicali,5015,Harinera de Maíz de Mexicali,32.549973,-115.36246,31-33
6375702,02004326290000016002021672M0,326290,Fabricación de otros productos de hule,251 y más personas,22215,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.488739,-116.90173,31-33
6375680,02004334310000127010019718M1,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22525,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.492149,-117.08883,31-33
6283091,02004326194000147000000328M7,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.535931,-116.90812,31-33
6375720,02004326199000227010000000U6,326192,Fabricación de autopartes de plástico con y sin reforzamiento,251 y más personas,22210,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.504051,-116.92767,31-33
156429,02004326191000057010000000U4,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22225,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.471386,-116.91761,31-33
6285796,02004327122000027000000000U1,327122,Fabricación de azulejos y losetas no refractarias,251 y más personas,22244,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.453438,-116.88221,31-33
6252685,02004322291000027000009953S9,322291,Fabricación de pañales desechables y productos sanitarios,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.551868,-116.90762,31-33
6283681,02004327391000037000000000U1,327391,Fabricación de productos preesforzados de concreto,251 y más personas,22645,2,BAJA CALIFORNIA,4,Tijuana,1348,Cuesta Blanca,32.417862,-117.0196,31-33
6284206,02004326194000076010020264M8,326192,Fabricación de autopartes de plástico con y sin reforzamiento,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.53553,-116.92121,31-33
6283074,02004326199000217001000000U7,326199,Fabricación de otros productos de plástico sin reforzamiento,251 y más personas,22643,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.474537,-116.98946,31-33
6283133,02003326194000036001000000U4,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,21485,2,BAJA CALIFORNIA,3,Tecate,1,Tecate,32.557438,-116.63943,31-33
9390131,02003325993000027000000000U9,325993,Fabricación de resinas de plásticos reciclados,251 y más personas,2140,2,BAJA CALIFORNIA,3,Tecate,1824,Tecate Gateway,32.562687,-116.52805,31-33
9390076,02003325993000017000000000U0,325993,Fabricación de resinas de plásticos reciclados,251 y más personas,21530,2,BAJA CALIFORNIA,3,Tecate,1824,Tecate Gateway,32.563068,-116.52798,31-33
6724852,02004326198000101000000000U5,326198,Fabricación de otros productos de plástico con reforzamiento,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.537449,-116.90472,31-33
6287104,02002322210000021000000000U6,322210,Fabricación de envases de cartón,251 y más personas,21390,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.611938,-115.43068,31-33
156467,02004326150000064002021147M6,326150,Fabricación de espumas y productos de uretano,251 y más personas,22570,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.504425,-116.92612,31-33
6283098,02004327112000041000000567S3,327991,Fabricación de productos a base de piedras de cantera,251 y más personas,22224,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.45108,-116.87014,31-33
6375700,02004327910000027001000000U9,327910,Fabricación de productos abrasivos,251 y más personas,22215,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.491241,-116.89793,31-33
109380,02004325610000077000000000U2,325610,"Fabricación de jabones, limpiadores y dentífricos",251 y más personas,22126,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.470085,-116.93165,31-33
108499,02004326194000247010000000U5,326160,Fabricación de botellas de plástico,251 y más personas,22225,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.472656,-116.91826,31-33
6282803,02004322210000207000000353M7,322210,Fabricación de envases de cartón,251 y más personas,22643,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.456135,-116.97636,31-33
6288138,02004322210000223001000353S4,322210,Fabricación de envases de cartón,251 y más personas,22640,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.456146,-116.97631,31-33
6801417,02004339999001451011000403S9,325610,"Fabricación de jabones, limpiadores y dentífricos",251 y más personas,22226,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.443943,-116.87406,31-33
6375727,02004326194000167000000000U5,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.534771,-116.92395,31-33
6283506,02002326199000067000000377M0,326199,Fabricación de otros productos de plástico sin reforzamiento,251 y más personas,21376,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.621468,-115.403,31-33
6283178,02002323120000067001000000U9,323120,Industrias conexas a la impresión,251 y más personas,21360,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.622322,-115.44939,31-33
6713925,02004326191000086011000000U3,326140,Fabricación de espumas y productos de poliestireno,251 y más personas,22225,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.461933,-116.90851,31-33
6286718,02003326150000017000006454S6,326150,Fabricación de espumas y productos de uretano,251 y más personas,21430,2,BAJA CALIFORNIA,3,Tecate,784,San José,32.55933,-116.55505,31-33
113112,02004323111000074011000000U0,322210,Fabricación de envases de cartón,251 y más personas,22114,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.494659,-116.95039,31-33
6285078,02004326193000186001000000U7,326193,Fabricación de envases y contenedores de plástico para embalaje con y sin reforzamiento,251 y más personas,22500,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.524899,-117.10281,31-33
6283382,02004326194000046001000000U1,326194,Fabricación de otros productos de plástico de uso industrial sin reforzamiento,251 y más personas,22435,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.541233,-116.91286,31-33
6788155,02004322210000425001023084M5,322210,Fabricación de envases de cartón,251 y más personas,22444,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.542439,-116.91698,31-33
6283375,02002332999000077000000000U4,332999,Fabricación de otros productos metálicos,251 y más personas,21395,2,BAJA CALIFORNIA,2,Mexicali,1,Mexicali,32.585732,-115.37821,31-33
6503985,02004334310000227001000000U9,334310,Fabricación de equipo de audio y de video,251 y más personas,22644,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.463993,-117.01689,31-33
6284621,02001336410000017000000000U6,336410,Fabricación de equipo aeroespacial,251 y más personas,22890,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.849743,-116.60466,31-33
6283132,02003332510000027000000211M2,332510,Fabricación de herrajes y cerraduras,251 y más personas,21440,2,BAJA CALIFORNIA,3,Tecate,1,Tecate,32.563766,-116.648,31-33
6283575,02001332510000017000000211S7,332510,Fabricación de herrajes y cerraduras,251 y más personas,22800,2,BAJA CALIFORNIA,1,Ensenada,1,Ensenada,31.813501,-116.5974,31-33
6284744,02004333411000035001000000U3,333411,Fabricación de equipo de aire acondicionado y calefacción,251 y más personas,22245,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.475407,-116.85905,31-33
6285772,02004332999000146000000253M3,331310,Industria básica del aluminio,251 y más personas,22563,2,BAJA CALIFORNIA,4,Tijuana,1,Tijuana,32.429527,-117.0319,31-33
